author_id,sentiment,YM,model
15664534,1,06/2018,ALL
257682085,1,06/2018,ALL
257682085,1,06/2018,ALL
928395814208180224,0,06/2018,ALL
189032571,0,06/2018,ALL
15664534,1,06/2018,ALL
516642056,0,06/2018,ALL
1468111921,0,06/2018,ALL
733257810423762944,1,06/2018,ALL
15664534,0,06/2018,ALL
889506511004721153,0,06/2018,ALL
15664534,0,06/2018,ALL
497455568,0,06/2018,ALL
1525571881,1,06/2018,ALL
525405403,0,06/2018,ALL
16997146,0,06/2018,ALL
3305615771,0,06/2018,ALL
4503695489,0,06/2018,ALL
3300913889,0,06/2018,ALL
561313698,0,06/2018,ALL
14766423,0,06/2018,ALL
2826536509,0,06/2018,ALL
296728882,0,06/2018,ALL
724611831785000960,0,06/2018,ALL
76004287,0,06/2018,ALL
350659811,0,06/2018,ALL
851712891673694208,0,06/2018,ALL
305515744,1,06/2018,ALL
15664534,0,06/2018,ALL
2322061556,0,06/2018,ALL
887422567346126848,1,06/2018,ALL
15664534,0,06/2018,ALL
28170108,0,06/2018,ALL
28170108,0,06/2018,ALL
24204193,0,06/2018,ALL
954583551411937280,0,06/2018,ALL
156568938,0,06/2018,ALL
1536562052,0,06/2018,ALL
555031989,0,06/2018,ALL
14100646,1,06/2018,ALL
437377431,1,06/2018,ALL
2159851994,1,06/2018,ALL
15664534,0,06/2018,ALL
296728882,0,06/2018,ALL
24166424,0,06/2018,ALL
2159851994,0,06/2018,ALL
1071297242,0,06/2018,ALL
2159851994,0,06/2018,ALL
24166424,0,06/2018,ALL
1132795518,0,06/2018,ALL
3294686415,0,06/2018,ALL
1000253143,0,06/2018,ALL
2344530218,0,06/2018,ALL
836272957,0,06/2018,ALL
2204214774,0,06/2018,ALL
2658243187,0,06/2018,ALL
801900606910844928,0,06/2018,ALL
799200604040163328,0,06/2018,ALL
287859136,0,06/2018,ALL
4874939135,0,06/2018,ALL
1118765467,0,06/2018,ALL
4874939135,0,06/2018,ALL
156396195,0,06/2018,ALL
28170108,0,06/2018,ALL
116161933,1,06/2018,ALL
572556275,0,06/2018,ALL
116161933,0,06/2018,ALL
116161933,0,06/2018,ALL
123408841,0,06/2018,ALL
58279698,1,06/2018,ALL
2704509944,0,06/2018,ALL
51276630,1,06/2018,ALL
51276630,0,06/2018,ALL
570249873,0,06/2018,ALL
216172921,0,06/2018,ALL
887422567346126848,1,06/2018,ALL
35203319,1,06/2018,ALL
48616766,1,06/2018,ALL
269856565,0,06/2018,ALL
949751316,0,06/2018,ALL
85718957,0,06/2018,ALL
608079104,0,06/2018,ALL
21967062,0,06/2018,ALL
15474846,0,06/2018,ALL
1853929382,0,06/2018,ALL
127135808,1,06/2018,ALL
857861496,0,06/2018,ALL
1423531074,0,06/2018,ALL
17392332,0,06/2018,ALL
2356982959,1,06/2018,ALL
518238327,1,06/2018,ALL
823868404142604290,0,06/2018,ALL
608079104,0,06/2018,ALL
914741491439988736,1,06/2018,ALL
748515223393435649,0,06/2018,ALL
4482754095,0,06/2018,ALL
77312459,1,06/2018,ALL
21967062,1,06/2018,ALL
950847085288419328,0,06/2018,ALL
2344530218,1,06/2018,ALL
116846543,0,06/2018,ALL
52032424,0,06/2018,ALL
4374719908,0,06/2018,ALL
92684785,0,06/2018,ALL
50636347,0,06/2018,ALL
608079104,0,06/2018,ALL
15223369,0,06/2018,ALL
110754856,0,06/2018,ALL
110754856,0,06/2018,ALL
563027028,0,06/2018,ALL
705421634790932480,1,06/2018,ALL
20484064,0,06/2018,ALL
35203319,0,06/2018,ALL
15664534,0,06/2018,ALL
15664534,0,06/2018,ALL
149666064,0,06/2018,ALL
17279089,0,06/2018,ALL
887422567346126848,1,06/2018,ALL
294932830,0,06/2018,ALL
936246306724564992,0,06/2018,ALL
992882621016367104,0,06/2018,ALL
127564069,0,06/2018,ALL
25298606,0,06/2018,ALL
14229262,1,06/2018,ALL
718804592973053952,0,06/2018,ALL
483096073,0,06/2018,ALL
521543921,0,06/2018,ALL
59897368,0,06/2018,ALL
968981132816478208,0,06/2018,ALL
18454985,0,06/2018,ALL
18454985,1,06/2018,ALL
256228032,1,06/2018,ALL
2348940471,0,06/2018,ALL
4784640996,0,06/2018,ALL
1205529355,0,06/2018,ALL
23203721,0,06/2018,ALL
908271475718868992,0,06/2018,ALL
882568562199711745,0,06/2018,ALL
15664534,0,06/2018,ALL
3945803067,0,06/2018,ALL
2980198064,0,06/2018,ALL
197489164,0,06/2018,ALL
4337144594,1,06/2018,ALL
3815139737,0,06/2018,ALL
904989862758989824,1,06/2018,ALL
165424216,0,06/2018,ALL
3303713149,1,06/2018,ALL
91543820,1,06/2018,ALL
238978829,1,06/2018,ALL
398876214,0,06/2018,ALL
1104636368,1,06/2018,ALL
518663454,0,06/2018,ALL
89241701,0,06/2018,ALL
132900566,1,06/2018,ALL
35203319,1,06/2018,ALL
469634015,0,06/2018,ALL
936246306724564992,1,06/2018,ALL
884022229,1,06/2018,ALL
724611831785000960,0,06/2018,ALL
156396195,1,06/2018,ALL
123408841,0,06/2018,ALL
17662020,0,06/2018,ALL
762386032843034624,0,06/2018,ALL
4374719908,0,06/2018,ALL
47304033,0,06/2018,ALL
239173078,0,06/2018,ALL
61885338,0,06/2018,ALL
22946459,0,06/2018,ALL
23433959,0,06/2018,ALL
87434953,0,06/2018,ALL
87434953,0,06/2018,ALL
987453284,1,06/2018,ALL
145307326,0,06/2018,ALL
913497174117249024,0,06/2018,ALL
2767159070,0,06/2018,ALL
19652317,1,06/2018,ALL
10771782,1,06/2018,ALL
632081490,0,06/2018,ALL
136764274,0,06/2018,ALL
2246051220,0,06/2018,ALL
378700406,1,06/2018,ALL
591315546,0,06/2018,ALL
919997827136106502,0,06/2018,ALL
516642056,0,06/2018,ALL
4137140788,0,06/2018,ALL
98345300,1,06/2018,ALL
19788536,1,06/2018,ALL
115350017,1,06/2018,ALL
91543820,0,06/2018,ALL
1444799468,0,06/2018,ALL
1132795518,1,06/2018,ALL
1175730900,0,06/2018,ALL
219089769,0,06/2018,ALL
297397741,0,06/2018,ALL
132900566,0,06/2018,ALL
24204193,0,06/2018,ALL
287859136,0,06/2018,ALL
35203319,0,06/2018,ALL
550551820,1,06/2018,ALL
2646617678,0,06/2018,ALL
110754856,0,06/2018,ALL
27796105,0,06/2018,ALL
884022229,1,06/2018,ALL
15664534,1,06/2018,ALL
15664534,0,06/2018,ALL
15664534,0,06/2018,ALL
774641814938812417,0,06/2018,ALL
15664534,0,06/2018,ALL
179646149,0,06/2018,ALL
4824596866,0,06/2018,ALL
241185642,0,06/2018,ALL
2449421816,0,06/2018,ALL
765399612601561088,1,06/2018,ALL
480771906,0,06/2018,ALL
588876645,0,06/2018,ALL
1072508497,0,06/2018,ALL
808967640496611329,0,06/2018,ALL
516642056,1,06/2018,ALL
2241279979,0,06/2018,ALL
1229675046,1,06/2018,ALL
855915336771805186,1,06/2018,ALL
305515744,0,06/2018,ALL
156568938,1,06/2018,ALL
2191079366,1,06/2018,ALL
718804592973053952,0,06/2018,ALL
718804592973053952,0,06/2018,ALL
12964542,0,06/2018,ALL
718804592973053952,0,06/2018,ALL
936433304584310784,0,06/2018,ALL
10771782,1,06/2018,ALL
2908449628,0,06/2018,ALL
968981132816478208,0,06/2018,ALL
62053725,0,06/2018,ALL
936246306724564992,0,06/2018,ALL
77312459,0,06/2018,ALL
25298606,0,06/2018,ALL
1536103471,0,06/2018,ALL
487558119,0,06/2018,ALL
267279706,1,06/2018,ALL
23424617,0,06/2018,ALL
749858030733365248,1,06/2018,ALL
136644618,0,06/2018,ALL
718804592973053952,0,06/2018,ALL
829451219928166401,1,06/2018,ALL
249299626,1,06/2018,ALL
2908449628,0,06/2018,ALL
398876214,0,06/2018,ALL
156396195,1,06/2018,ALL
909681,0,06/2018,ALL
110754856,1,06/2018,ALL
309238854,1,06/2018,ALL
2344530218,1,06/2018,ALL
19397439,0,06/2018,ALL
132805995,0,06/2018,ALL
867752372885483520,1,06/2018,ALL
2409582828,0,06/2018,ALL
718804592973053952,0,06/2018,ALL
718804592973053952,0,06/2018,ALL
709918596361682945,1,06/2018,ALL
15664534,0,06/2018,ALL
2253116190,1,06/2018,ALL
3765048915,1,06/2018,ALL
818477228833079297,0,06/2018,ALL
15003048,1,06/2018,ALL
2344530218,0,06/2018,ALL
19154888,0,06/2018,ALL
72665057,0,06/2018,ALL
954383179426738178,1,06/2018,ALL
44663631,0,06/2018,ALL
19123904,0,06/2018,ALL
284636751,0,06/2018,ALL
992882621016367104,0,06/2018,ALL
38747883,0,06/2018,ALL
2204214774,0,06/2018,ALL
2164634096,0,06/2018,ALL
852620792407900160,0,06/2018,ALL
1378065150,0,06/2018,ALL
14158133,0,06/2018,ALL
994536222126198784,0,06/2018,ALL
16184338,1,06/2018,ALL
994536222126198784,0,06/2018,ALL
994536222126198784,0,06/2018,ALL
34143160,0,06/2018,ALL
27640691,1,06/2018,ALL
855113557721141250,1,06/2018,ALL
951423426303950848,0,06/2018,ALL
77312459,0,06/2018,ALL
1010139862350028800,0,06/2018,ALL
3803349454,0,06/2018,ALL
65391844,1,06/2018,ALL
2346197030,0,06/2018,ALL
48616766,0,06/2018,ALL
312644183,1,06/2018,ALL
94292440,0,06/2018,ALL
25471555,0,06/2018,ALL
1611641905,0,06/2018,ALL
804681512,0,06/2018,ALL
22526559,0,06/2018,ALL
200167520,0,06/2018,ALL
12964542,0,06/2018,ALL
900300126312333312,0,06/2018,ALL
827446273754198016,0,06/2018,ALL
769715178,0,06/2018,ALL
711531615843962880,0,06/2018,ALL
1536103471,0,06/2018,ALL
2891115389,0,06/2018,ALL
808018329877311488,0,06/2018,ALL
34423941,0,06/2018,ALL
119058566,1,06/2018,ALL
1003399333155229696,0,06/2018,ALL
884022229,1,06/2018,ALL
3326342815,0,06/2018,ALL
3326342815,0,06/2018,ALL
60995063,1,06/2018,ALL
15003048,1,06/2018,ALL
718804592973053952,0,06/2018,ALL
15135567,0,06/2018,ALL
46372645,0,06/2018,ALL
809476434645368834,0,06/2018,ALL
808967640496611329,0,06/2018,ALL
2658243187,0,06/2018,ALL
282716700,0,06/2018,ALL
47361215,0,06/2018,ALL
15664534,0,06/2018,ALL
1723229653,0,06/2018,ALL
19397439,0,06/2018,ALL
2432300893,1,06/2018,ALL
44663631,0,06/2018,ALL
14229632,0,06/2018,ALL
328500045,1,06/2018,ALL
760046461824409600,0,06/2018,ALL
10771782,1,06/2018,ALL
718804592973053952,0,06/2018,ALL
883776703595663362,0,06/2018,ALL
936246306724564992,1,06/2018,ALL
761585846508216320,1,06/2018,ALL
2738012154,0,06/2018,ALL
1211825024,0,06/2018,ALL
310941425,0,06/2018,ALL
62952341,0,06/2018,ALL
908271475718868992,0,06/2018,ALL
110754856,0,06/2018,ALL
121707270,0,06/2018,ALL
875122621,0,06/2018,ALL
857718682637799424,0,06/2018,ALL
171107805,0,06/2018,ALL
919997827136106502,0,06/2018,ALL
17463660,0,06/2018,ALL
879229057786933248,0,06/2018,ALL
14073560,1,06/2018,ALL
28170108,0,06/2018,ALL
555031989,0,06/2018,ALL
179239584,1,06/2018,ALL
994536222126198784,0,06/2018,ALL
524424404,0,06/2018,ALL
10771782,0,06/2018,ALL
20821758,1,06/2018,ALL
296728882,1,06/2018,ALL
17662020,1,06/2018,ALL
1969334918,0,06/2018,ALL
2191079366,0,06/2018,ALL
477059368,0,06/2018,ALL
2356982959,1,06/2018,ALL
518238327,1,06/2018,ALL
749387256406937602,0,06/2018,ALL
19397439,0,06/2018,ALL
2356982959,0,06/2018,ALL
518238327,0,06/2018,ALL
138526255,0,06/2018,ALL
358230596,0,06/2018,ALL
100848769,1,06/2018,ALL
806009670343282688,1,06/2018,ALL
925112851894865920,0,06/2018,ALL
2711212681,1,06/2018,ALL
895952520295600128,0,06/2018,ALL
884022229,1,06/2018,ALL
287859136,0,06/2018,ALL
38456507,0,06/2018,ALL
1033537310,0,06/2018,ALL
110754856,0,06/2018,ALL
1180163293,1,06/2018,ALL
494569991,1,06/2018,ALL
74615107,0,06/2018,ALL
67022869,1,06/2018,ALL
2572139958,0,06/2018,ALL
237110997,0,06/2018,ALL
581260024,0,06/2018,ALL
15664534,0,06/2018,ALL
17662020,0,06/2018,ALL
495066576,0,06/2018,ALL
14979635,0,06/2018,ALL
14979635,0,06/2018,ALL
14979635,0,06/2018,ALL
2394498976,1,06/2018,ALL
101067053,1,06/2018,ALL
14979635,0,06/2018,ALL
14979635,0,06/2018,ALL
697522301642919936,1,06/2018,ALL
25927615,0,06/2018,ALL
34564752,0,06/2018,ALL
2204214774,0,06/2018,ALL
32302688,0,06/2018,ALL
1337434650,0,06/2018,ALL
775781157539614721,0,06/2018,ALL
962559246511591425,0,06/2018,ALL
41846158,1,06/2018,ALL
75310758,0,06/2018,ALL
444205853,1,06/2018,ALL
220974125,1,06/2018,ALL
18021097,0,06/2018,ALL
24777840,0,06/2018,ALL
77312459,0,06/2018,ALL
1735172144,0,06/2018,ALL
294932830,1,06/2018,ALL
3317217437,0,06/2018,ALL
407206775,0,06/2018,ALL
187605334,1,06/2018,ALL
48616766,0,06/2018,ALL
1205529355,0,06/2018,ALL
16474241,1,06/2018,ALL
994536222126198784,0,06/2018,ALL
226828258,0,06/2018,ALL
15664534,0,06/2018,ALL
867247277705838592,1,06/2018,ALL
132232120,0,06/2018,ALL
4655429956,0,06/2018,ALL
902566155243671552,0,06/2018,ALL
712000194,0,06/2018,ALL
10771782,1,06/2018,ALL
57700707,1,06/2018,ALL
48616766,1,06/2018,ALL
4876948522,0,06/2018,ALL
50636347,0,06/2018,ALL
4137140788,1,06/2018,ALL
157973311,0,06/2018,ALL
39448240,0,06/2018,ALL
10635462,0,06/2018,ALL
15169751,0,06/2018,ALL
864120276396773376,0,06/2018,ALL
4784640996,0,06/2018,ALL
152348706,1,06/2018,ALL
394036215,0,06/2018,ALL
15169751,0,06/2018,ALL
961159213098692608,0,06/2018,ALL
326315539,0,06/2018,ALL
324353641,1,06/2018,ALL
17392332,0,06/2018,ALL
936246306724564992,0,06/2018,ALL
110754856,0,06/2018,ALL
156568938,1,06/2018,ALL
966263603576889345,1,06/2018,ALL
978834551270129666,1,06/2018,ALL
1001015097404284928,0,06/2018,ALL
15664534,1,06/2018,ALL
4193972860,0,06/2018,ALL
225325644,1,06/2018,ALL
827333143438974976,1,06/2018,ALL
15867081,1,06/2018,ALL
104559249,1,06/2018,ALL
116161933,1,06/2018,ALL
532511048,1,06/2018,ALL
632086636,0,06/2018,ALL
28170108,0,06/2018,ALL
28170108,0,06/2018,ALL
17220566,0,06/2018,ALL
15003048,1,06/2018,ALL
15003048,1,06/2018,ALL
14444347,0,06/2018,ALL
2499181332,1,06/2018,ALL
25591011,1,06/2018,ALL
130468394,1,06/2018,ALL
336218991,0,06/2018,ALL
14229632,0,06/2018,ALL
26478168,1,06/2018,ALL
2314409940,1,06/2018,ALL
819861340294524928,1,06/2018,ALL
705146173955264512,0,06/2018,ALL
629084145,0,06/2018,ALL
346978099,0,06/2018,ALL
27093960,1,06/2018,ALL
921609360,0,06/2018,ALL
21967062,0,06/2018,ALL
968981132816478208,0,06/2018,ALL
390220422,1,06/2018,ALL
2856938044,0,06/2018,ALL
2356982959,0,06/2018,ALL
518238327,0,06/2018,ALL
50636347,0,06/2018,ALL
16012926,0,06/2018,ALL
816273673162289152,0,06/2018,ALL
3401004681,0,06/2018,ALL
130468394,0,06/2018,ALL
369823338,0,06/2018,ALL
906337055109763072,0,06/2018,ALL
1536103471,0,06/2018,ALL
2908107542,0,06/2018,ALL
2858812331,0,06/2018,ALL
1921754635,1,06/2018,ALL
2808577839,1,06/2018,ALL
2322723913,0,06/2018,ALL
2317861,0,06/2018,ALL
17393008,1,06/2018,ALL
42382372,0,06/2018,ALL
136644618,0,06/2018,ALL
19397439,0,06/2018,ALL
4482754095,0,06/2018,ALL
1735172144,0,06/2018,ALL
15664534,1,06/2018,ALL
4876948522,0,06/2018,ALL
15501677,1,06/2018,ALL
731782926837354496,0,06/2018,ALL
840200994956967939,1,06/2018,ALL
769121805021749248,1,06/2018,ALL
546313843,0,06/2018,ALL
21457289,1,06/2018,ALL
713143548703584256,1,06/2018,ALL
970975372819992576,1,06/2018,ALL
839905263046045697,0,06/2018,ALL
34143160,0,06/2018,ALL
769121805021749248,1,06/2018,ALL
918196267150389248,0,06/2018,ALL
576061470,0,06/2018,ALL
19397439,0,06/2018,ALL
808051518242979841,0,06/2018,ALL
864120276396773376,1,06/2018,ALL
21457289,1,06/2018,ALL
138337137,0,06/2018,ALL
22024667,0,06/2018,ALL
17393008,0,06/2018,ALL
871818267115081728,1,06/2018,ALL
156568938,1,06/2018,ALL
2853228681,1,06/2018,ALL
2807876266,1,06/2018,ALL
325982413,0,06/2018,ALL
887422567346126848,1,06/2018,ALL
20019984,1,06/2018,ALL
257088949,1,06/2018,ALL
336218991,0,06/2018,ALL
32332637,0,06/2018,ALL
3925688174,1,06/2018,ALL
1000942202950893568,0,06/2018,ALL
546313843,0,06/2018,ALL
626906358,0,06/2018,ALL
2858773132,0,06/2018,ALL
3297160441,0,06/2018,ALL
4305822554,0,06/2018,ALL
2356982959,0,06/2018,ALL
518238327,0,06/2018,ALL
2238015986,1,06/2018,ALL
918548278639292417,0,06/2018,ALL
7163202,0,06/2018,ALL
23424617,1,06/2018,ALL
2734431743,1,06/2018,ALL
23424617,0,06/2018,ALL
1118765467,0,06/2018,ALL
753665337837686784,0,06/2018,ALL
1410422706,1,06/2018,ALL
77312459,0,06/2018,ALL
26478168,1,06/2018,ALL
1436070643,0,06/2018,ALL
9216662,1,06/2018,ALL
808051518242979841,0,06/2018,ALL
815890931501137921,1,06/2018,ALL
132232120,0,06/2018,ALL
885088352386637824,0,06/2018,ALL
1436070643,0,06/2018,ALL
3387482849,1,06/2018,ALL
21460496,1,06/2018,ALL
177733971,0,06/2018,ALL
52887638,1,06/2018,ALL
205109688,0,06/2018,ALL
92111902,1,06/2018,ALL
1546164530,1,06/2018,ALL
38456507,1,06/2018,ALL
45191597,0,06/2018,ALL
303054258,0,06/2018,ALL
132232120,0,06/2018,ALL
608079104,0,06/2018,ALL
15664534,0,06/2018,ALL
42604774,0,06/2018,ALL
468284322,0,06/2018,ALL
2908107542,1,06/2018,ALL
799277434596196352,1,06/2018,ALL
56413866,1,06/2018,ALL
4784640996,1,06/2018,ALL
832731336,0,06/2018,ALL
995650424085463040,1,06/2018,ALL
803698899085127680,1,06/2018,ALL
950624350427783168,1,06/2018,ALL
19397439,0,06/2018,ALL
4830114910,1,06/2018,ALL
2617569858,1,06/2018,ALL
2617569858,1,06/2018,ALL
721590650563461120,0,06/2018,ALL
2957445231,0,06/2018,ALL
14357338,0,06/2018,ALL
950624350427783168,1,06/2018,ALL
212446496,0,06/2018,ALL
64102674,0,06/2018,ALL
269926686,1,06/2018,ALL
629084145,1,06/2018,ALL
241185642,0,06/2018,ALL
28542415,0,06/2018,ALL
336218991,0,06/2018,ALL
58966831,0,06/2018,ALL
319355819,0,06/2018,ALL
61349124,1,06/2018,ALL
718804592973053952,0,06/2018,ALL
2958922729,1,06/2018,ALL
1536562052,0,06/2018,ALL
555031989,0,06/2018,ALL
996874472048259077,1,06/2018,ALL
52230962,0,06/2018,ALL
202270774,1,06/2018,ALL
861611791696228353,1,06/2018,ALL
977262683278884864,0,06/2018,ALL
4305822554,0,06/2018,ALL
193004906,0,06/2018,ALL
296728882,1,06/2018,ALL
17393008,1,06/2018,ALL
775781157539614721,0,06/2018,ALL
968981132816478208,0,06/2018,ALL
50636347,0,06/2018,ALL
224906003,1,06/2018,ALL
19998849,0,06/2018,ALL
950847085288419328,0,06/2018,ALL
2322723913,1,06/2018,ALL
956611522905755652,0,06/2018,ALL
1229675046,0,06/2018,ALL
103034520,1,06/2018,ALL
26478168,0,06/2018,ALL
912734342362927104,0,06/2018,ALL
855915336771805186,1,06/2018,ALL
118802300,0,06/2018,ALL
807880205331300352,0,06/2018,ALL
25167160,0,06/2018,ALL
16228337,0,06/2018,ALL
855915336771805186,1,06/2018,ALL
44844855,0,06/2018,ALL
17779634,0,06/2018,ALL
608079104,0,06/2018,ALL
243679969,0,06/2018,ALL
17392332,0,06/2018,ALL
800723281472983040,1,06/2018,ALL
907586797139611648,0,06/2018,ALL
241950894,0,06/2018,ALL
278163869,0,06/2018,ALL
3008108729,0,06/2018,ALL
133530172,0,06/2018,ALL
4840011796,0,06/2018,ALL
67277375,0,06/2018,ALL
3326342815,1,06/2018,ALL
106324287,0,06/2018,ALL
28170108,0,06/2018,ALL
12721712,0,06/2018,ALL
12721712,0,06/2018,ALL
336218991,0,06/2018,ALL
12721712,0,06/2018,ALL
28170108,0,06/2018,ALL
28170108,0,06/2018,ALL
11230502,0,06/2018,ALL
871552705763921920,0,06/2018,ALL
790019230389248000,0,06/2018,ALL
26478168,1,06/2018,ALL
15135567,1,06/2018,ALL
27008217,0,06/2018,ALL
718804592973053952,0,06/2018,ALL
26038046,0,06/2018,ALL
272005814,0,06/2018,ALL
3059870818,1,06/2018,ALL
17393008,0,06/2018,ALL
718804592973053952,0,06/2018,ALL
756659591832866817,0,06/2018,ALL
4025221258,0,06/2018,ALL
92957239,0,06/2018,ALL
38174175,1,06/2018,ALL
792565819909758976,1,06/2018,ALL
922987253286297600,0,06/2018,ALL
407206775,0,06/2018,ALL
525579394,0,06/2018,ALL
16359233,0,06/2018,ALL
21776094,1,06/2018,ALL
1433481775,1,06/2018,ALL
2361291542,0,06/2018,ALL
855915336771805186,0,06/2018,ALL
111062350,1,06/2018,ALL
50636347,0,06/2018,ALL
19397439,0,06/2018,ALL
18030714,0,06/2018,ALL
859784783320285184,1,06/2018,ALL
20748873,1,06/2018,ALL
2836029222,0,06/2018,ALL
15664534,0,06/2018,ALL
19927903,1,06/2018,ALL
857861496,1,06/2018,ALL
113665737,0,06/2018,ALL
294932830,0,06/2018,ALL
15221598,0,06/2018,ALL
138559327,0,06/2018,ALL
923537979594772482,0,06/2018,ALL
1032718783,1,06/2018,ALL
47991955,0,06/2018,ALL
1032718783,0,06/2018,ALL
5528162,1,06/2018,ALL
48616766,1,06/2018,ALL
996874472048259077,0,06/2018,ALL
2826536509,1,06/2018,ALL
885088352386637824,1,06/2018,ALL
17009637,0,06/2018,ALL
823868404142604290,1,06/2018,ALL
807880205331300352,0,06/2018,ALL
19397439,0,06/2018,ALL
169949875,0,06/2018,ALL
72025856,0,06/2018,ALL
44844855,0,06/2018,ALL
25298606,1,06/2018,ALL
981326883571695616,0,06/2018,ALL
982910482876018693,0,06/2018,ALL
978834551270129666,0,06/2018,ALL
20859174,0,06/2018,ALL
2278412286,0,06/2018,ALL
17738807,1,06/2018,ALL
34863446,1,06/2018,ALL
15003048,1,06/2018,ALL
1288566067,0,06/2018,ALL
15003048,1,06/2018,ALL
336218991,0,06/2018,ALL
855915336771805186,0,06/2018,ALL
921609360,0,06/2018,ALL
24777840,0,06/2018,ALL
34749517,0,06/2018,ALL
5954642,1,06/2018,ALL
296728882,1,06/2018,ALL
718804592973053952,0,06/2018,ALL
718804592973053952,0,06/2018,ALL
166557403,0,06/2018,ALL
626906358,0,06/2018,ALL
3384732352,0,06/2018,ALL
970404877145923587,0,06/2018,ALL
927570759274377216,1,06/2018,ALL
333330925,1,06/2018,ALL
823868404142604290,0,06/2018,ALL
228023638,0,06/2018,ALL
3392080222,0,06/2018,ALL
15003048,1,06/2018,ALL
2890957701,0,06/2018,ALL
15003048,1,06/2018,ALL
2890957701,0,06/2018,ALL
15664534,0,06/2018,ALL
336218991,0,07/2018,ALL
255807625,0,07/2018,ALL
2159851994,0,07/2018,ALL
20748873,1,07/2018,ALL
7357742,1,07/2018,ALL
23424617,0,07/2018,ALL
885088352386637824,0,07/2018,ALL
1427460686,1,07/2018,ALL
209311997,0,07/2018,ALL
2356982959,1,07/2018,ALL
518238327,1,07/2018,ALL
795369458898378752,0,07/2018,ALL
2159851994,0,07/2018,ALL
823868404142604290,1,07/2018,ALL
27385174,1,07/2018,ALL
20928297,0,07/2018,ALL
202270774,1,07/2018,ALL
872610950284689408,0,07/2018,ALL
937268417056444416,1,07/2018,ALL
296728882,0,07/2018,ALL
1434650790,0,07/2018,ALL
38456507,0,07/2018,ALL
885088352386637824,0,07/2018,ALL
884022229,1,07/2018,ALL
50387743,1,07/2018,ALL
2990402052,0,07/2018,ALL
2204214774,0,07/2018,ALL
336218991,0,07/2018,ALL
973892651522166785,1,07/2018,ALL
2204214774,0,07/2018,ALL
995182605518565377,0,07/2018,ALL
855915336771805186,1,07/2018,ALL
729500744085180416,0,07/2018,ALL
950927428922167296,0,07/2018,ALL
48616766,0,07/2018,ALL
2344530218,1,07/2018,ALL
26478168,1,07/2018,ALL
22194854,0,07/2018,ALL
22194854,0,07/2018,ALL
35803593,0,07/2018,ALL
1705182942,1,07/2018,ALL
718804592973053952,0,07/2018,ALL
718804592973053952,0,07/2018,ALL
718804592973053952,0,07/2018,ALL
716655143001919488,1,07/2018,ALL
775781157539614721,0,07/2018,ALL
718804592973053952,0,07/2018,ALL
718804592973053952,0,07/2018,ALL
854714814,1,07/2018,ALL
5654932,1,07/2018,ALL
4876948522,0,07/2018,ALL
718804592973053952,0,07/2018,ALL
885088352386637824,0,07/2018,ALL
19397439,0,07/2018,ALL
22194854,1,07/2018,ALL
289616919,0,07/2018,ALL
16666454,0,07/2018,ALL
915186095935164416,0,07/2018,ALL
143745694,1,07/2018,ALL
3086975121,1,07/2018,ALL
3086975121,1,07/2018,ALL
166202252,0,07/2018,ALL
179455653,0,07/2018,ALL
3319810223,0,07/2018,ALL
1409726425,0,07/2018,ALL
2356982959,0,07/2018,ALL
1003916401499926533,0,07/2018,ALL
518238327,0,07/2018,ALL
832731336,0,07/2018,ALL
310805588,0,07/2018,ALL
229538299,1,07/2018,ALL
2316488660,0,07/2018,ALL
130431285,0,07/2018,ALL
52074780,0,07/2018,ALL
2356982959,1,07/2018,ALL
518238327,1,07/2018,ALL
2856938044,0,07/2018,ALL
3270007519,0,07/2018,ALL
197553087,0,07/2018,ALL
1373016955,0,07/2018,ALL
512785206,0,07/2018,ALL
119493647,1,07/2018,ALL
28170108,0,07/2018,ALL
15664534,0,07/2018,ALL
855915336771805186,1,07/2018,ALL
757141069779775488,0,07/2018,ALL
15664534,1,07/2018,ALL
911163946643595265,0,07/2018,ALL
3299762652,1,07/2018,ALL
224906003,0,07/2018,ALL
1536562052,0,07/2018,ALL
555031989,0,07/2018,ALL
1920091782,0,07/2018,ALL
818477228833079297,0,07/2018,ALL
2356982959,0,07/2018,ALL
518238327,0,07/2018,ALL
968981132816478208,0,07/2018,ALL
35262440,0,07/2018,ALL
2208973556,0,07/2018,ALL
718804592973053952,0,07/2018,ALL
718804592973053952,0,07/2018,ALL
225732588,0,07/2018,ALL
803274031222886400,0,07/2018,ALL
841964200729681920,1,07/2018,ALL
